,activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
103,False,,,False,False,False,False,False,False,False,False,False,False,1QQ,Batch Apex Error Platform Event,Batch Apex Error Platform Events,False,False,False,BatchApexErrorEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchApexErrorEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BatchApexErrorEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BatchApexErrorEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchApexErrorEvent')])"
104,False,,,False,False,False,False,False,False,False,False,False,False,0mc,Batch Data Source,Batch Data Sources,False,False,False,BatchDataSource,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchDataSource/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchDataSource/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchDataSource')])"
105,False,,,False,False,False,False,False,False,False,False,False,False,0mg,Batch Data Source Filter Criteria,Batch Data Source Filter Criterias,False,False,False,BatchDataSrcFilterCriteria,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchDataSrcFilterCriteria/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchDataSrcFilterCriteria/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchDataSrcFilterCriteria')])"
106,False,,,False,False,False,False,True,False,False,False,False,False,0md,Batch Job,Batch Jobs,True,False,True,BatchJob,True,True,True,True,True,True,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BatchJob/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BatchJob/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/BatchJob/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/BatchJob/describe'), ('layouts', '/services/data/v57.0/sobjects/BatchJob/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BatchJob')])"
107,False,,,False,False,False,False,False,False,False,False,False,False,0ma,Batch Job Definition,Batch Job Definitions,False,False,False,BatchJobDefinition,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobDefinition')])"
108,False,Feed,BatchJob,False,False,False,False,True,False,False,False,False,False,,Batch Job Feed,Batch Job Feed,False,False,False,BatchJobFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobFeed')])"
109,False,History,BatchJob,False,False,False,False,False,False,False,False,False,False,,Batch Job History,Batch Job History,False,False,False,BatchJobHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobHistory')])"
110,False,,,False,False,False,False,True,False,False,False,False,False,0me,Batch Job Part,Batch Job Parts,True,False,False,BatchJobPart,True,True,True,False,True,True,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BatchJobPart/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BatchJobPart/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/BatchJobPart/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/BatchJobPart/describe'), ('layouts', '/services/data/v57.0/sobjects/BatchJobPart/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BatchJobPart')])"
111,False,,,False,False,False,False,True,False,False,False,False,False,0mf,Batch Job Part Failed Record,Batch Job Part Failed Records,True,False,False,BatchJobPartFailedRecord,True,True,True,False,True,True,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BatchJobPartFailedRecord/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BatchJobPartFailedRecord/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/BatchJobPartFailedRecord/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/BatchJobPartFailedRecord/describe'), ('layouts', '/services/data/v57.0/sobjects/BatchJobPartFailedRecord/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BatchJobPartFailedRecord')])"
112,False,Feed,BatchJobPartFailedRecord,False,False,False,False,True,False,False,False,False,False,,Batch Job Part Failed Record Feed,Batch Job Part Failed Record Feed,False,False,False,BatchJobPartFailedRecordFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobPartFailedRecordFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobPartFailedRecordFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobPartFailedRecordFeed')])"
113,False,History,BatchJobPartFailedRecord,False,False,False,False,False,False,False,False,False,False,,Batch Job Part Failed Record History,Batch Job Part Failed Record History,False,False,False,BatchJobPartFailedRecordHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobPartFailedRecordHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobPartFailedRecordHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobPartFailedRecordHistory')])"
114,False,Feed,BatchJobPart,False,False,False,False,True,False,False,False,False,False,,Batch Job Part Feed,Batch Job Part Feed,False,False,False,BatchJobPartFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobPartFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobPartFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobPartFeed')])"
115,False,History,BatchJobPart,False,False,False,False,False,False,False,False,False,False,,Batch Job Part History,Batch Job Part History,False,False,False,BatchJobPartHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobPartHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobPartHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobPartHistory')])"
116,False,Share,BatchJob,True,False,False,False,True,False,False,False,False,False,,Batch Job Share,Batch Job Share,False,False,False,BatchJobShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchJobShare/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobShare')])"
117,False,,,False,False,False,False,False,False,False,False,False,False,9NE,Batch Job Status Changed Event,Batch Job Status Changed Events,False,False,False,BatchJobStatusChangedEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchJobStatusChangedEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BatchJobStatusChangedEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BatchJobStatusChangedEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchJobStatusChangedEvent')])"
118,False,,,False,False,False,False,False,False,False,False,False,False,0mi,Batch Process Job Definition View,Batch Process Job Definition Views,False,False,False,BatchProcessJobDefView,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchProcessJobDefView/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchProcessJobDefView/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchProcessJobDefView')])"
119,False,,,True,False,False,False,True,False,False,False,False,False,0mh,Batch Process Job Definition,Batch Process Job Definitions,False,False,False,BatchProcessJobDefinition,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchProcessJobDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/BatchProcessJobDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchProcessJobDefinition')])"
120,False,,,True,False,False,False,True,False,False,False,False,False,016,Letterhead,Letterheads,False,False,False,BrandTemplate,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BrandTemplate/{ID}'), ('describe', '/services/data/v57.0/sobjects/BrandTemplate/describe'), ('sobject', '/services/data/v57.0/sobjects/BrandTemplate')])"
121,False,,,True,False,False,False,True,False,False,False,False,False,0Lw,Branding Set,Branding Sets,False,False,False,BrandingSet,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BrandingSet/{ID}'), ('describe', '/services/data/v57.0/sobjects/BrandingSet/describe'), ('sobject', '/services/data/v57.0/sobjects/BrandingSet')])"
122,False,,,True,False,False,False,True,False,False,False,False,False,0Ly,Branding Set Property,Branding Set Properties,False,False,False,BrandingSetProperty,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BrandingSetProperty/{ID}'), ('describe', '/services/data/v57.0/sobjects/BrandingSetProperty/describe'), ('sobject', '/services/data/v57.0/sobjects/BrandingSetProperty')])"
123,False,,,True,False,False,False,True,False,False,False,False,False,5LH,Briefcase Assignment,Briefcase Assignments,False,False,False,BriefcaseAssignment,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseAssignment/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseAssignment')])"
124,False,ChangeEvent,BriefcaseAssignment,False,False,False,False,False,False,False,False,False,False,,Briefcase Assignment Change Event,Briefcase Assignment Change Event,False,False,False,BriefcaseAssignmentChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent')])"
125,False,,,False,False,False,False,False,False,False,False,False,False,1rY,Briefcase Definition,Briefcase Definitions,False,False,False,BriefcaseDefinition,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseDefinition')])"
126,False,ChangeEvent,BriefcaseDefinition,False,False,False,False,False,False,False,False,False,False,,Briefcase Definition Change Event,Briefcase Definition Change Event,False,False,False,BriefcaseDefinitionChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent')])"
127,False,,,False,False,False,False,False,False,False,False,False,False,1rX,Briefcase Rule,Briefcase Rules,False,False,False,BriefcaseRule,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseRule/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseRule')])"
128,False,,,False,False,False,False,False,False,False,False,False,False,1rZ,Briefcase Rule Filter,Briefcase Rule Filters,False,False,False,BriefcaseRuleFilter,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseRuleFilter/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseRuleFilter/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseRuleFilter')])"
129,False,,,False,False,False,False,False,False,False,False,False,False,0hx,Bulk API Result Event,Bulk API Result Events,False,False,False,BulkApiResultEvent,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BulkApiResultEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BulkApiResultEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BulkApiResultEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BulkApiResultEvent')])"
130,False,,,False,False,False,False,False,False,False,False,False,False,0hJ,Bulk API Result Event Store,Bulk API Result Event Stores,False,False,False,BulkApiResultEventStore,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BulkApiResultEventStore/{ID}'), ('describe', '/services/data/v57.0/sobjects/BulkApiResultEventStore/describe'), ('sobject', '/services/data/v57.0/sobjects/BulkApiResultEventStore')])"
131,False,,,True,False,False,False,True,False,False,False,False,False,1BU,Business Brand,Business Brands,True,False,True,BusinessBrand,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BusinessBrand/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BusinessBrand/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/BusinessBrand/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/BusinessBrand/describe'), ('layouts', '/services/data/v57.0/sobjects/BusinessBrand/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BusinessBrand')])"
132,False,Share,BusinessBrand,True,False,False,False,True,False,False,False,False,False,,Business Brand Share,Business Brand Share,False,False,False,BusinessBrandShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BusinessBrandShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/BusinessBrandShare/describe'), ('sobject', '/services/data/v57.0/sobjects/BusinessBrandShare')])"
133,False,,,True,False,False,False,False,False,False,False,False,False,01m,Business Hours,Business Hours,True,False,True,BusinessHours,True,True,True,True,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BusinessHours/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BusinessHours/{ID}'), ('describe', '/services/data/v57.0/sobjects/BusinessHours/describe'), ('layouts', '/services/data/v57.0/sobjects/BusinessHours/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BusinessHours')])"
134,False,,,True,False,False,False,False,False,False,False,False,False,019,Business Process,Business Process,False,False,False,BusinessProcess,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BusinessProcess/{ID}'), ('describe', '/services/data/v57.0/sobjects/BusinessProcess/describe'), ('sobject', '/services/data/v57.0/sobjects/BusinessProcess')])"
135,False,,,False,False,False,False,False,False,False,False,False,False,023,Calendar,Calendars,False,False,False,Calendar,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Calendar/{ID}'), ('describe', '/services/data/v57.0/sobjects/Calendar/describe'), ('sobject', '/services/data/v57.0/sobjects/Calendar')])"
136,False,,,True,False,False,False,True,False,False,False,False,False,03A,Calendar,Calendars,False,False,False,CalendarView,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CalendarView/{ID}'), ('describe', '/services/data/v57.0/sobjects/CalendarView/describe'), ('sobject', '/services/data/v57.0/sobjects/CalendarView')])"
137,False,Share,CalendarView,True,False,False,False,True,False,False,False,False,False,,Calendar Share,Calendar Share,False,False,False,CalendarViewShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CalendarViewShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/CalendarViewShare/describe'), ('sobject', '/services/data/v57.0/sobjects/CalendarViewShare')])"
138,False,,,True,False,False,False,False,False,False,False,False,False,04v,Call Center,Call Centers,False,False,False,CallCenter,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CallCenter/{ID}'), ('describe', '/services/data/v57.0/sobjects/CallCenter/describe'), ('sobject', '/services/data/v57.0/sobjects/CallCenter')])"
139,False,,,True,False,False,False,False,False,False,False,False,False,0hn,CallCoachingMediaProvider,CallCoachingMediaProviders,False,False,False,CallCoachingMediaProvider,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CallCoachingMediaProvider/{ID}'), ('describe', '/services/data/v57.0/sobjects/CallCoachingMediaProvider/describe'), ('sobject', '/services/data/v57.0/sobjects/CallCoachingMediaProvider')])"
140,False,,,True,False,False,True,True,False,False,False,False,False,701,Campaign,Campaigns,True,False,True,Campaign,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Campaign/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Campaign/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Campaign/describe/approvalLayouts'), ('listviews', '/services/data/v57.0/sobjects/Campaign/listviews'), ('describe', '/services/data/v57.0/sobjects/Campaign/describe'), ('quickActions', '/services/data/v57.0/sobjects/Campaign/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Campaign/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Campaign')])"
141,False,ChangeEvent,Campaign,False,False,False,False,False,False,False,False,False,False,,Campaign Change Event,Campaign Change Event,False,False,False,CampaignChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CampaignChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/CampaignChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/CampaignChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/CampaignChangeEvent')])"
142,False,Feed,Campaign,False,False,False,False,True,False,False,False,False,False,,Campaign Feed,Campaign Feed,False,False,False,CampaignFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CampaignFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/CampaignFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/CampaignFeed')])"
143,False,History,Campaign,False,False,False,False,False,False,False,False,False,False,,Campaign Field History,Campaign Field History,False,False,False,CampaignHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CampaignHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/CampaignHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/CampaignHistory')])"
144,False,,,True,False,False,False,True,False,False,False,False,False,00v,Campaign Member,Campaign Members,True,False,False,CampaignMember,True,True,True,False,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CampaignMember/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CampaignMember/{ID}'), ('describe', '/services/data/v57.0/sobjects/CampaignMember/describe'), ('layouts', '/services/data/v57.0/sobjects/CampaignMember/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CampaignMember')])"
145,False,ChangeEvent,CampaignMember,False,False,False,False,False,False,False,False,False,False,,Campaign Member Change Event,Campaign Member Change Event,False,False,False,CampaignMemberChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CampaignMemberChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/CampaignMemberChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/CampaignMemberChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/CampaignMemberChangeEvent')])"
146,False,,,True,False,False,False,True,False,False,False,False,False,01Y,Campaign Member Status,Campaign Member Statuses,True,False,False,CampaignMemberStatus,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CampaignMemberStatus/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CampaignMemberStatus/{ID}'), ('describe', '/services/data/v57.0/sobjects/CampaignMemberStatus/describe'), ('layouts', '/services/data/v57.0/sobjects/CampaignMemberStatus/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CampaignMemberStatus')])"
147,False,ChangeEvent,CampaignMemberStatus,False,False,False,False,False,False,False,False,False,False,,Campaign Member Status Change Event,Campaign Member Status Change Event,False,False,False,CampaignMemberStatusChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CampaignMemberStatusChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/CampaignMemberStatusChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/CampaignMemberStatusChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/CampaignMemberStatusChangeEvent')])"
148,False,Share,Campaign,True,False,False,False,True,False,False,False,False,False,08s,Campaign Share,Campaign Share,False,False,False,CampaignShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CampaignShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/CampaignShare/describe'), ('sobject', '/services/data/v57.0/sobjects/CampaignShare')])"
149,False,,,True,False,False,False,True,False,False,False,False,False,03O,Card Payment Method,Card Payment Methods,True,False,True,CardPaymentMethod,True,True,True,False,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CardPaymentMethod/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CardPaymentMethod/{ID}'), ('describe', '/services/data/v57.0/sobjects/CardPaymentMethod/describe'), ('quickActions', '/services/data/v57.0/sobjects/CardPaymentMethod/quickActions'), ('layouts', '/services/data/v57.0/sobjects/CardPaymentMethod/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CardPaymentMethod')])"
150,False,,,True,False,False,False,True,False,True,False,False,False,500,Case,Cases,True,False,True,Case,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Case/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Case/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Case/describe/approvalLayouts'), ('caseArticleSuggestions', '/services/data/v57.0/sobjects/Case/suggestedArticles'), ('caseRowArticleSuggestions', '/services/data/v57.0/sobjects/Case/{ID}/suggestedArticles'), ('listviews', '/services/data/v57.0/sobjects/Case/listviews'), ('describe', '/services/data/v57.0/sobjects/Case/describe'), ('quickActions', '/services/data/v57.0/sobjects/Case/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Case/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Case')])"
151,False,ChangeEvent,Case,False,False,False,False,False,False,False,False,False,False,,Case Change Event,Case Change Event,False,False,False,CaseChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/CaseChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/CaseChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseChangeEvent')])"
152,False,Comment,Case,True,False,False,False,True,False,False,False,False,False,00a,Case Comment,Case Comments,True,False,False,CaseComment,True,True,True,True,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseComment/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseComment/describe'), ('layouts', '/services/data/v57.0/sobjects/CaseComment/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CaseComment')])"
153,False,,,True,False,False,False,True,False,False,False,False,False,03j,Case Contact Role,Case Contact Role,True,False,False,CaseContactRole,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CaseContactRole/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CaseContactRole/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseContactRole/describe'), ('layouts', '/services/data/v57.0/sobjects/CaseContactRole/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CaseContactRole')])"
154,False,Feed,Case,False,False,False,False,True,False,False,False,False,False,,Case Feed,Case Feed,False,False,False,CaseFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseFeed')])"
155,False,History,Case,False,False,False,False,False,False,False,False,False,False,,Case History,Case History,False,False,False,CaseHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseHistory')])"
156,False,,,False,False,False,False,False,False,False,False,False,False,555,Case Milestone,Case Milestones,True,False,False,CaseMilestone,True,False,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CaseMilestone/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CaseMilestone/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseMilestone/describe'), ('layouts', '/services/data/v57.0/sobjects/CaseMilestone/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CaseMilestone')])"
157,False,,,True,False,False,False,True,False,False,False,False,False,0oL,Case Related Issue,Case Related Issues,True,False,False,CaseRelatedIssue,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CaseRelatedIssue/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CaseRelatedIssue/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseRelatedIssue/describe'), ('quickActions', '/services/data/v57.0/sobjects/CaseRelatedIssue/quickActions'), ('layouts', '/services/data/v57.0/sobjects/CaseRelatedIssue/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CaseRelatedIssue')])"
158,False,Feed,CaseRelatedIssue,False,False,False,False,True,False,False,False,False,False,,Case Related Issue Feed,Case Related Issue Feed,False,False,False,CaseRelatedIssueFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseRelatedIssueFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseRelatedIssueFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseRelatedIssueFeed')])"
159,False,History,CaseRelatedIssue,False,False,False,False,False,False,False,False,False,False,,Case Related Issue History,Case Related Issue History,False,False,False,CaseRelatedIssueHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseRelatedIssueHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseRelatedIssueHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseRelatedIssueHistory')])"
160,False,Share,Case,True,False,False,False,True,False,False,False,False,False,01n,Case Share,Case Share,False,False,False,CaseShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseShare/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseShare')])"
161,False,,,True,False,False,False,True,False,False,False,False,False,010,Case Solution,Case Solution,False,False,False,CaseSolution,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseSolution/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseSolution/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseSolution')])"
